COUNTRY_REGION,ISO3166_1,ISO3166_2,NOTE,STATE,HOSPITALS,ICU_BEDS,COUNTY,FIPS
United States,US,TN,Hospitals without ICU beds,Tennessee,1,0,Johnson,47091
United States,US,TN,Hospitals with ICU beds,Tennessee,4,254,Knox,47093
United States,US,TN,No hospitals,Tennessee,0,0,Lake,47095
United States,US,TN,Hospitals without ICU beds,Tennessee,1,0,Lauderdale,47097
United States,US,TN,Hospitals with ICU beds,Tennessee,1,6,Lawrence,47099
United States,US,TN,No hospitals,Tennessee,0,0,Lewis,47101
United States,US,TN,Hospitals with ICU beds,Tennessee,1,7,Lincoln,47103
United States,US,TN,Hospitals with ICU beds,Tennessee,1,5,Loudon,47105
United States,US,TN,Hospitals with ICU beds,Tennessee,1,4,McMinn,47107
United States,US,TN,No hospitals,Tennessee,0,0,McNairy,47109
United States,US,TN,Hospitals without ICU beds,Tennessee,1,0,Macon,47111
United States,US,TN,Hospitals with ICU beds,Tennessee,1,76,Madison,47113
United States,US,TN,No hospitals,Tennessee,0,0,Marion,47115
United States,US,TN,Hospitals without ICU beds,Tennessee,1,0,Marshall,47117
United States,US,TN,Hospitals with ICU beds,Tennessee,1,65,Maury,47119
United States,US,TN,No hospitals,Tennessee,0,0,Meigs,47121
United States,US,TN,Hospitals without ICU beds,Tennessee,1,0,Monroe,47123
United States,US,TN,Hospitals with ICU beds,Tennessee,1,21,Montgomery,47125
United States,US,TN,No hospitals,Tennessee,0,0,Moore,47127
United States,US,TN,No hospitals,Tennessee,0,0,Morgan,47129
United States,US,TN,Hospitals with ICU beds,Tennessee,1,7,Obion,47131
United States,US,TN,Hospitals with ICU beds,Tennessee,1,6,Overton,47133
United States,US,TN,Hospitals without ICU beds,Tennessee,1,0,Perry,47135
United States,US,TN,No hospitals,Tennessee,0,0,Pickett,47137
United States,US,TN,No hospitals,Tennessee,0,0,Polk,47139
United States,US,TN,Hospitals with ICU beds,Tennessee,1,38,Putnam,47141
United States,US,TN,Hospitals with ICU beds,Tennessee,1,3,Rhea,47143
United States,US,TN,Hospitals with ICU beds,Tennessee,1,6,Roane,47145
United States,US,TN,Hospitals with ICU beds,Tennessee,1,8,Robertson,47147
United States,US,TN,Hospitals with ICU beds,Tennessee,3,78,Rutherford,47149
United States,US,TN,Hospitals without ICU beds,Tennessee,1,0,Scott,47151
United States,US,TN,No hospitals,Tennessee,0,0,Sequatchie,47153
United States,US,TN,Hospitals with ICU beds,Tennessee,1,16,Sevier,47155
United States,US,TN,Hospitals with ICU beds,Tennessee,6,277,Shelby,47157
United States,US,TN,Hospitals with ICU beds,Tennessee,1,2,Smith,47159
United States,US,TN,No hospitals,Tennessee,0,0,Stewart,47161
United States,US,TN,Hospitals with ICU beds,Tennessee,3,103,Sullivan,47163
United States,US,TN,Hospitals with ICU beds,Tennessee,2,38,Sumner,47165
United States,US,TN,Hospitals with ICU beds,Tennessee,1,7,Tipton,47167
United States,US,TN,Hospitals without ICU beds,Tennessee,1,0,Trousdale,47169
United States,US,TN,Hospitals without ICU beds,Tennessee,1,0,Unicoi,47171
United States,US,TN,No hospitals,Tennessee,0,0,Union,47173
United States,US,TN,No hospitals,Tennessee,0,0,Van Buren,47175
United States,US,TN,Hospitals with ICU beds,Tennessee,1,8,Warren,47177
United States,US,TN,Hospitals with ICU beds,Tennessee,2,76,Washington,47179
United States,US,TN,Hospitals without ICU beds,Tennessee,1,0,Wayne,47181
United States,US,TN,Hospitals with ICU beds,Tennessee,1,6,Weakley,47183
United States,US,TN,Hospitals with ICU beds,Tennessee,1,4,White,47185
United States,US,TN,Hospitals with ICU beds,Tennessee,1,28,Williamson,47187
United States,US,TN,Hospitals with ICU beds,Tennessee,1,12,Wilson,47189
United States,US,TX,Hospitals with ICU beds,Texas,1,10,Anderson,48001
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Andrews,48003
United States,US,TX,Hospitals with ICU beds,Texas,2,29,Angelina,48005
United States,US,TX,No hospitals,Texas,0,0,Aransas,48007
United States,US,TX,No hospitals,Texas,0,0,Archer,48009
United States,US,TX,No hospitals,Texas,0,0,Armstrong,48011
United States,US,TX,Hospitals with ICU beds,Texas,1,6,Atascosa,48013
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Austin,48015
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Bailey,48017
United States,US,TX,No hospitals,Texas,0,0,Bandera,48019
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Bastrop,48021
United States,US,TX,Hospitals with ICU beds,Texas,1,27,Baylor,48023
United States,US,TX,Hospitals with ICU beds,Texas,1,8,Bee,48025
United States,US,TX,Hospitals with ICU beds,Texas,3,90,Bell,48027
United States,US,TX,Hospitals with ICU beds,Texas,13,648,Bexar,48029
United States,US,TX,No hospitals,Texas,0,0,Blanco,48031
United States,US,TX,No hospitals,Texas,0,0,Borden,48033
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Bosque,48035
United States,US,TX,Hospitals with ICU beds,Texas,2,82,Bowie,48037
United States,US,TX,Hospitals with ICU beds,Texas,3,16,Brazoria,48039
United States,US,TX,Hospitals with ICU beds,Texas,4,48,Brazos,48041
United States,US,TX,Hospitals with ICU beds,Texas,1,3,Brewster,48043
United States,US,TX,No hospitals,Texas,0,0,Briscoe,48045
United States,US,TX,No hospitals,Texas,0,0,Brooks,48047
United States,US,TX,Hospitals with ICU beds,Texas,1,12,Brown,48049
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Burleson,48051
United States,US,TX,Hospitals with ICU beds,Texas,2,12,Burnet,48053
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Caldwell,48055
United States,US,TX,Hospitals with ICU beds,Texas,1,6,Calhoun,48057
United States,US,TX,No hospitals,Texas,0,0,Callahan,48059
United States,US,TX,Hospitals with ICU beds,Texas,4,104,Cameron,48061
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Camp,48063
United States,US,TX,No hospitals,Texas,0,0,Carson,48065
United States,US,TX,No hospitals,Texas,0,0,Cass,48067
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Castro,48069
United States,US,TX,Hospitals without ICU beds,Texas,2,0,Chambers,48071
United States,US,TX,Hospitals without ICU beds,Texas,2,0,Cherokee,48073
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Childress,48075
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Clay,48077
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Cochran,48079
United States,US,TX,No hospitals,Texas,0,0,Coke,48081
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Coleman,48083
United States,US,TX,Hospitals with ICU beds,Texas,11,195,Collin,48085
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Collingsworth,48087
United States,US,TX,Hospitals with ICU beds,Texas,2,4,Colorado,48089
United States,US,TX,Hospitals with ICU beds,Texas,1,12,Comal,48091
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Comanche,48093
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Concho,48095
United States,US,TX,Hospitals with ICU beds,Texas,2,5,Cooke,48097
United States,US,TX,Hospitals with ICU beds,Texas,1,4,Coryell,48099
United States,US,TX,No hospitals,Texas,0,0,Cottle,48101
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Crane,48103
United States,US,TX,No hospitals,Texas,0,0,Crockett,48105
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Crosby,48107
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Culberson,48109
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Dallam,48111
United States,US,TX,Hospitals with ICU beds,Texas,24,614,Dallas,48113
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Dawson,48115
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Deaf Smith,48117
United States,US,TX,No hospitals,Texas,0,0,Delta,48119
United States,US,TX,Hospitals with ICU beds,Texas,10,81,Denton,48121
United States,US,TX,Hospitals without ICU beds,Texas,1,0,DeWitt,48123
United States,US,TX,No hospitals,Texas,0,0,Dickens,48125
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Dimmit,48127
United States,US,TX,No hospitals,Texas,0,0,Donley,48129
United States,US,TX,No hospitals,Texas,0,0,Duval,48131
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Eastland,48133
United States,US,TX,Hospitals with ICU beds,Texas,2,50,Ector,48135
United States,US,TX,No hospitals,Texas,0,0,Edwards,48137
United States,US,TX,Hospitals with ICU beds,Texas,2,18,Ellis,48139
United States,US,TX,Hospitals with ICU beds,Texas,9,203,El Paso,48141
United States,US,TX,Hospitals with ICU beds,Texas,1,5,Erath,48143
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Falls,48145
United States,US,TX,Hospitals with ICU beds,Texas,1,2,Fannin,48147
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Fayette,48149
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Fisher,48151
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Floyd,48153
United States,US,TX,No hospitals,Texas,0,0,Foard,48155
United States,US,TX,Hospitals with ICU beds,Texas,6,128,Fort Bend,48157
United States,US,TX,No hospitals,Texas,0,0,Franklin,48159
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Freestone,48161
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Frio,48163
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Gaines,48165
United States,US,TX,Hospitals with ICU beds,Texas,1,26,Galveston,48167
United States,US,TX,No hospitals,Texas,0,0,Garza,48169
United States,US,TX,Hospitals with ICU beds,Texas,1,10,Gillespie,48171
United States,US,TX,No hospitals,Texas,0,0,Glasscock,48173
United States,US,TX,No hospitals,Texas,0,0,Goliad,48175
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Gonzales,48177
United States,US,TX,Hospitals with ICU beds,Texas,1,8,Gray,48179
United States,US,TX,Hospitals with ICU beds,Texas,3,62,Grayson,48181
United States,US,TX,Hospitals with ICU beds,Texas,2,66,Gregg,48183
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Grimes,48185
United States,US,TX,Hospitals with ICU beds,Texas,1,9,Guadalupe,48187
United States,US,TX,Hospitals with ICU beds,Texas,1,5,Hale,48189
United States,US,TX,No hospitals,Texas,0,0,Hall,48191
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Hamilton,48193
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Hansford,48195
United States,US,TX,Hospitals without ICU beds,Texas,2,0,Hardeman,48197
United States,US,TX,No hospitals,Texas,0,0,Hardin,48199
United States,US,TX,Hospitals with ICU beds,Texas,34,918,Harris,48201
United States,US,TX,No hospitals,Texas,0,0,Harrison,48203
United States,US,TX,No hospitals,Texas,0,0,Hartley,48205
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Haskell,48207
United States,US,TX,Hospitals with ICU beds,Texas,3,42,Hays,48209
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Hemphill,48211
United States,US,TX,Hospitals with ICU beds,Texas,1,10,Henderson,48213
United States,US,TX,Hospitals with ICU beds,Texas,6,271,Hidalgo,48215
United States,US,TX,Hospitals with ICU beds,Texas,1,5,Hill,48217
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Hockley,48219
United States,US,TX,Hospitals with ICU beds,Texas,1,12,Hood,48221
United States,US,TX,Hospitals with ICU beds,Texas,1,10,Hopkins,48223
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Houston,48225
United States,US,TX,Hospitals with ICU beds,Texas,1,8,Howard,48227
United States,US,TX,No hospitals,Texas,0,0,Hudspeth,48229
United States,US,TX,Hospitals with ICU beds,Texas,1,23,Hunt,48231
United States,US,TX,Hospitals with ICU beds,Texas,1,4,Hutchinson,48233
United States,US,TX,No hospitals,Texas,0,0,Irion,48235
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Jack,48237
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Jackson,48239
United States,US,TX,Hospitals with ICU beds,Texas,1,6,Jasper,48241
United States,US,TX,No hospitals,Texas,0,0,Jeff Davis,48243
United States,US,TX,Hospitals with ICU beds,Texas,3,88,Jefferson,48245
United States,US,TX,No hospitals,Texas,0,0,Jim Hogg,48247
United States,US,TX,Hospitals with ICU beds,Texas,1,8,Jim Wells,48249
United States,US,TX,Hospitals with ICU beds,Texas,3,35,Johnson,48251
United States,US,TX,Hospitals without ICU beds,Texas,2,0,Jones,48253
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Karnes,48255
United States,US,TX,Hospitals with ICU beds,Texas,1,8,Kaufman,48257
United States,US,TX,No hospitals,Texas,0,0,Kendall,48259
United States,US,TX,No hospitals,Texas,0,0,Kenedy,48261
United States,US,TX,No hospitals,Texas,0,0,Kent,48263
United States,US,TX,Hospitals with ICU beds,Texas,1,12,Kerr,48265
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Kimble,48267
United States,US,TX,No hospitals,Texas,0,0,King,48269
United States,US,TX,No hospitals,Texas,0,0,Kinney,48271
United States,US,TX,Hospitals with ICU beds,Texas,1,10,Kleberg,48273
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Knox,48275
United States,US,TX,Hospitals with ICU beds,Texas,1,20,Lamar,48277
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Lamb,48279
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Lampasas,48281
United States,US,TX,No hospitals,Texas,0,0,La Salle,48283
United States,US,TX,Hospitals with ICU beds,Texas,2,3,Lavaca,48285
United States,US,TX,No hospitals,Texas,0,0,Lee,48287
United States,US,TX,No hospitals,Texas,0,0,Leon,48289
United States,US,TX,Hospitals without ICU beds,Texas,2,0,Liberty,48291
United States,US,TX,Hospitals with ICU beds,Texas,2,6,Limestone,48293
United States,US,TX,No hospitals,Texas,0,0,Lipscomb,48295
United States,US,TX,No hospitals,Texas,0,0,Live Oak,48297
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Llano,48299
United States,US,TX,No hospitals,Texas,0,0,Loving,48301
United States,US,TX,Hospitals with ICU beds,Texas,4,267,Lubbock,48303
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Lynn,48305
United States,US,TX,Hospitals without ICU beds,Texas,1,0,McCulloch,48307
United States,US,TX,Hospitals with ICU beds,Texas,2,54,McLennan,48309
United States,US,TX,No hospitals,Texas,0,0,McMullen,48311
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Madison,48313
United States,US,TX,No hospitals,Texas,0,0,Marion,48315
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Martin,48317
United States,US,TX,No hospitals,Texas,0,0,Mason,48319
United States,US,TX,Hospitals with ICU beds,Texas,2,6,Matagorda,48321
United States,US,TX,Hospitals with ICU beds,Texas,1,10,Maverick,48323
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Medina,48325
United States,US,TX,No hospitals,Texas,0,0,Menard,48327
United States,US,TX,Hospitals with ICU beds,Texas,1,48,Midland,48329
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Milam,48331
United States,US,TX,No hospitals,Texas,0,0,Mills,48333
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Mitchell,48335
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Montague,48337
United States,US,TX,Hospitals with ICU beds,Texas,6,97,Montgomery,48339
United States,US,TX,Hospitals with ICU beds,Texas,1,3,Moore,48341
United States,US,TX,No hospitals,Texas,0,0,Morris,48343
United States,US,TX,No hospitals,Texas,0,0,Motley,48345
United States,US,TX,Hospitals with ICU beds,Texas,2,27,Nacogdoches,48347
United States,US,TX,Hospitals with ICU beds,Texas,1,9,Navarro,48349
United States,US,TX,No hospitals,Texas,0,0,Newton,48351
United States,US,TX,Hospitals with ICU beds,Texas,1,5,Nolan,48353
United States,US,TX,Hospitals with ICU beds,Texas,3,115,Nueces,48355
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Ochiltree,48357
United States,US,TX,No hospitals,Texas,0,0,Oldham,48359
United States,US,TX,No hospitals,Texas,0,0,Orange,48361
United States,US,TX,Hospitals with ICU beds,Texas,1,8,Palo Pinto,48363
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Panola,48365
United States,US,TX,Hospitals with ICU beds,Texas,1,20,Parker,48367
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Parmer,48369
United States,US,TX,Hospitals without ICU beds,Texas,2,0,Pecos,48371
United States,US,TX,Hospitals with ICU beds,Texas,1,8,Polk,48373
United States,US,TX,Hospitals with ICU beds,Texas,3,99,Potter,48375
United States,US,TX,No hospitals,Texas,0,0,Presidio,48377
United States,US,TX,No hospitals,Texas,0,0,Rains,48379
United States,US,TX,No hospitals,Texas,0,0,Randall,48381
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Reagan,48383
United States,US,TX,No hospitals,Texas,0,0,Real,48385
United States,US,TX,No hospitals,Texas,0,0,Red River,48387
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Reeves,48389
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Refugio,48391
United States,US,TX,No hospitals,Texas,0,0,Roberts,48393
United States,US,TX,No hospitals,Texas,0,0,Robertson,48395
United States,US,TX,Hospitals with ICU beds,Texas,1,6,Rockwall,48397
United States,US,TX,Hospitals without ICU beds,Texas,2,0,Runnels,48399
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Rusk,48401
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Sabine,48403
United States,US,TX,Hospitals without ICU beds,Texas,1,0,San Augustine,48405
United States,US,TX,No hospitals,Texas,0,0,San Jacinto,48407
United States,US,TX,Hospitals without ICU beds,Texas,1,0,San Patricio,48409
United States,US,TX,No hospitals,Texas,0,0,San Saba,48411
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Schleicher,48413
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Scurry,48415
United States,US,TX,No hospitals,Texas,0,0,Shackelford,48417
United States,US,TX,No hospitals,Texas,0,0,Shelby,48419
United States,US,TX,No hospitals,Texas,0,0,Sherman,48421
United States,US,TX,Hospitals with ICU beds,Texas,4,194,Smith,48423
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Somervell,48425
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Starr,48427
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Stephens,48429
United States,US,TX,No hospitals,Texas,0,0,Sterling,48431
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Stonewall,48433
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Sutton,48435
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Swisher,48437
United States,US,TX,Hospitals with ICU beds,Texas,22,409,Tarrant,48439
United States,US,TX,Hospitals with ICU beds,Texas,2,110,Taylor,48441
United States,US,TX,No hospitals,Texas,0,0,Terrell,48443
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Terry,48445
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Throckmorton,48447
United States,US,TX,Hospitals with ICU beds,Texas,1,8,Titus,48449
United States,US,TX,Hospitals with ICU beds,Texas,2,29,Tom Green,48451
United States,US,TX,Hospitals with ICU beds,Texas,10,294,Travis,48453
United States,US,TX,No hospitals,Texas,0,0,Trinity,48455
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Tyler,48457
United States,US,TX,No hospitals,Texas,0,0,Upshur,48459
United States,US,TX,Hospitals without ICU beds,Texas,2,0,Upton,48461
United States,US,TX,Hospitals with ICU beds,Texas,1,6,Uvalde,48463
United States,US,TX,Hospitals with ICU beds,Texas,1,7,Val Verde,48465
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Van Zandt,48467
United States,US,TX,Hospitals with ICU beds,Texas,2,43,Victoria,48469
United States,US,TX,Hospitals with ICU beds,Texas,1,6,Walker,48471
United States,US,TX,No hospitals,Texas,0,0,Waller,48473
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Ward,48475
United States,US,TX,Hospitals with ICU beds,Texas,1,5,Washington,48477
United States,US,TX,Hospitals with ICU beds,Texas,2,56,Webb,48479
United States,US,TX,Hospitals with ICU beds,Texas,1,4,Wharton,48481
United States,US,TX,Hospitals without ICU beds,Texas,2,0,Wheeler,48483
United States,US,TX,Hospitals with ICU beds,Texas,3,24,Wichita,48485
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Wilbarger,48487
United States,US,TX,No hospitals,Texas,0,0,Willacy,48489
United States,US,TX,Hospitals with ICU beds,Texas,6,90,Williamson,48491
United States,US,TX,Hospitals with ICU beds,Texas,1,4,Wilson,48493
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Winkler,48495
United States,US,TX,Hospitals with ICU beds,Texas,1,21,Wise,48497
United States,US,TX,Hospitals without ICU beds,Texas,2,0,Wood,48499
United States,US,TX,Hospitals without ICU beds,Texas,1,0,Yoakum,48501
United States,US,TX,Hospitals without ICU beds,Texas,2,0,Young,48503
United States,US,TX,No hospitals,Texas,0,0,Zapata,48505
United States,US,TX,No hospitals,Texas,0,0,Zavala,48507
United States,US,UT,Hospitals without ICU beds,Utah,2,0,Beaver,49001
United States,US,UT,Hospitals without ICU beds,Utah,2,0,Box Elder,49003
United States,US,UT,Hospitals with ICU beds,Utah,2,14,Cache,49005
United States,US,UT,Hospitals with ICU beds,Utah,1,6,Carbon,49007
United States,US,UT,No hospitals,Utah,0,0,Daggett,49009
United States,US,UT,Hospitals with ICU beds,Utah,3,22,Davis,49011
United States,US,UT,Hospitals with ICU beds,Utah,1,4,Duchesne,49013
United States,US,UT,No hospitals,Utah,0,0,Emery,49015
United States,US,UT,Hospitals without ICU beds,Utah,1,0,Garfield,49017
United States,US,UT,Hospitals without ICU beds,Utah,1,0,Grand,49019
United States,US,UT,Hospitals with ICU beds,Utah,1,6,Iron,49021
United States,US,UT,Hospitals without ICU beds,Utah,1,0,Juab,49023
United States,US,UT,Hospitals without ICU beds,Utah,1,0,Kane,49025
United States,US,UT,Hospitals without ICU beds,Utah,2,0,Millard,49027
United States,US,UT,No hospitals,Utah,0,0,Morgan,49029
United States,US,UT,No hospitals,Utah,0,0,Piute,49031
United States,US,UT,No hospitals,Utah,0,0,Rich,49033
United States,US,UT,Hospitals with ICU beds,Utah,10,282,Salt Lake,49035
United States,US,UT,Hospitals with ICU beds,Utah,2,1,San Juan,49037
United States,US,UT,Hospitals without ICU beds,Utah,2,0,Sanpete,49039
United States,US,UT,Hospitals without ICU beds,Utah,1,0,Sevier,49041
United States,US,UT,Hospitals with ICU beds,Utah,1,4,Summit,49043
United States,US,UT,Hospitals with ICU beds,Utah,1,4,Tooele,49045
United States,US,UT,Hospitals with ICU beds,Utah,1,4,Uintah,49047
United States,US,UT,Hospitals with ICU beds,Utah,5,122,Utah,49049
United States,US,UT,Hospitals without ICU beds,Utah,1,0,Wasatch,49051
United States,US,UT,Hospitals with ICU beds,Utah,1,32,Washington,49053
United States,US,UT,No hospitals,Utah,0,0,Wayne,49055
United States,US,UT,Hospitals with ICU beds,Utah,2,64,Weber,49057
United States,US,VT,Hospitals without ICU beds,Vermont,1,0,Addison,50001
United States,US,VT,Hospitals with ICU beds,Vermont,1,10,Bennington,50003
United States,US,VT,Hospitals with ICU beds,Vermont,1,4,Caledonia,50005
United States,US,VT,Hospitals with ICU beds,Vermont,1,46,Chittenden,50007
United States,US,VT,No hospitals,Vermont,0,0,Essex,50009
United States,US,VT,Hospitals without ICU beds,Vermont,1,0,Franklin,50011
United States,US,VT,No hospitals,Vermont,0,0,Grand Isle,50013
United States,US,VT,Hospitals without ICU beds,Vermont,1,0,Lamoille,50015
United States,US,VT,Hospitals with ICU beds,Vermont,1,2,Orange,50017
United States,US,VT,Hospitals with ICU beds,Vermont,1,5,Orleans,50019
United States,US,VT,Hospitals with ICU beds,Vermont,1,13,Rutland,50021
United States,US,VT,Hospitals with ICU beds,Vermont,1,14,Washington,50023
United States,US,VT,Hospitals without ICU beds,Vermont,2,0,Windham,50025
United States,US,VT,Hospitals without ICU beds,Vermont,2,0,Windsor,50027
United States,US,VA,Hospitals with ICU beds,Virginia,1,10,Accomack,51001
United States,US,VA,Hospitals with ICU beds,Virginia,1,12,Albemarle,51003
United States,US,VA,Hospitals with ICU beds,Virginia,1,10,Alleghany,51005
United States,US,VA,No hospitals,Virginia,0,0,Amelia,51007
United States,US,VA,No hospitals,Virginia,0,0,Amherst,51009
United States,US,VA,No hospitals,Virginia,0,0,Appomattox,51011
United States,US,VA,Hospitals with ICU beds,Virginia,2,32,Arlington,51013
United States,US,VA,Hospitals with ICU beds,Virginia,1,12,Augusta,51015
United States,US,VA,Hospitals without ICU beds,Virginia,1,0,Bath,51017
United States,US,VA,Hospitals with ICU beds,Virginia,1,6,Bedford,51019
United States,US,VA,No hospitals,Virginia,0,0,Bland,51021
United States,US,VA,No hospitals,Virginia,0,0,Botetourt,51023
United States,US,VA,No hospitals,Virginia,0,0,Brunswick,51025
United States,US,VA,Hospitals with ICU beds,Virginia,1,12,Buchanan,51027
United States,US,VA,No hospitals,Virginia,0,0,Buckingham,51029
United States,US,VA,No hospitals,Virginia,0,0,Campbell,51031
United States,US,VA,No hospitals,Virginia,0,0,Caroline,51033
United States,US,VA,No hospitals,Virginia,0,0,Carroll,51035
United States,US,VA,No hospitals,Virginia,0,0,Charles City,51036
United States,US,VA,No hospitals,Virginia,0,0,Charlotte,51037
United States,US,VA,Hospitals with ICU beds,Virginia,2,106,Chesterfield,51041
United States,US,VA,No hospitals,Virginia,0,0,Clarke,51043
United States,US,VA,No hospitals,Virginia,0,0,Craig,51045
United States,US,VA,Hospitals with ICU beds,Virginia,1,6,Culpeper,51047
United States,US,VA,No hospitals,Virginia,0,0,Cumberland,51049
United States,US,VA,Hospitals without ICU beds,Virginia,1,0,Dickenson,51051
United States,US,VA,No hospitals,Virginia,0,0,Dinwiddie,51053
United States,US,VA,Hospitals with ICU beds,Virginia,1,7,Essex,51057
United States,US,VA,Hospitals with ICU beds,Virginia,4,178,Fairfax,51059
United States,US,VA,Hospitals with ICU beds,Virginia,1,8,Fauquier,51061
United States,US,VA,No hospitals,Virginia,0,0,Floyd,51063
United States,US,VA,No hospitals,Virginia,0,0,Fluvanna,51065
United States,US,VA,Hospitals with ICU beds,Virginia,1,4,Franklin,51067
United States,US,VA,No hospitals,Virginia,0,0,Frederick,51069
United States,US,VA,Hospitals without ICU beds,Virginia,1,0,Giles,51071
United States,US,VA,Hospitals with ICU beds,Virginia,1,7,Gloucester,51073
United States,US,VA,No hospitals,Virginia,0,0,Goochland,51075
United States,US,VA,No hospitals,Virginia,0,0,Grayson,51077
United States,US,VA,No hospitals,Virginia,0,0,Greene,51079
United States,US,VA,No hospitals,Virginia,0,0,Greensville,51081
United States,US,VA,Hospitals with ICU beds,Virginia,1,12,Halifax,51083
United States,US,VA,Hospitals with ICU beds,Virginia,1,24,Hanover,51085
United States,US,VA,Hospitals with ICU beds,Virginia,1,53,Henrico,51087
United States,US,VA,No hospitals,Virginia,0,0,Henry,51089
United States,US,VA,No hospitals,Virginia,0,0,Highland,51091
United States,US,VA,No hospitals,Virginia,0,0,Isle of Wight,51093
United States,US,VA,Hospitals with ICU beds,Virginia,2,26,James City,51095
United States,US,VA,No hospitals,Virginia,0,0,King and Queen,51097
United States,US,VA,No hospitals,Virginia,0,0,King George,51099
United States,US,VA,No hospitals,Virginia,0,0,King William,51101
United States,US,VA,Hospitals without ICU beds,Virginia,1,0,Lancaster,51103
United States,US,VA,No hospitals,Virginia,0,0,Lee,51105
United States,US,VA,Hospitals with ICU beds,Virginia,2,33,Loudoun,51107
United States,US,VA,No hospitals,Virginia,0,0,Louisa,51109
United States,US,VA,No hospitals,Virginia,0,0,Lunenburg,51111
United States,US,VA,No hospitals,Virginia,0,0,Madison,51113
