County,State,icu_score,income_score,population_score,vulnerability
Switzerland,Indiana,0,0.23624965770840667,0.4905600920699293,0.7577300834072214
Vermilion,Illinois,0.00004043067577208413,0.2413546923287564,0.45929682573050234,0.7664360170883231
Meade,South Dakota,0.0004275978566822347,0.2618041700895826,0.4255049872186858,0.7707544149450164
Quitman,Georgia,0,0.028136368970778078,0.4876078174473195,0.8280852711939675
Kershaw,South Carolina,0.00044943776398763895,0.23255290850056723,0.4905600920699293,0.7588125205551719
Colorado County,Texas,0,0.24605875679693306,0.4905600920699293,0.7544603837110458
Abbeville,South Carolina,0.0006617117458230088,0.15609474631303055,0.4905600920699293,0.7842278166237391
Fallon,Montana,0,0.3049133513280914,0.4905600920699293,0.734842185533993
Kanabec,Minnesota,0.0004656175577102082,0.2648554551500215,0.4905600920699293,0.7480396117407797
Woods,Oklahoma,0,0.30936314204123144,0.4905600920699293,0.7333589219629464
Rockcastle,Kentucky,0,0.10452607283965105,0.4905600920699293,0.8016379450301399
Baltimore City,Maryland,0.0017902291731415408,0.2092770801549114,0.4905600920699293,0.7661241995340059
Vinton,Ohio,0,0.16350780424832767,0.4905600920699293,0.7819773678939144
Okanogan,Washington,0,0.19933106442905763,0.4905600920699293,0.7700362811670044
Hartford,Connecticut,0.00027709134365905904,0.4399033759730861,0.4876078174473195,0.6907372384119785
McMinn,Tennessee,0.000045991003730120454,0.1899620545319407,0.4876078174473195,0.7741280456723365
Woodford,Kentucky,0,0.45625513437389975,0.45121095577152953,0.697511303284857
Indiana County,Pennsylvania,0,0.23482181277627823,0.4876078174473195,0.7591901232588008
Jenkins,Georgia,0,0.05983257051206822,0.4876078174473195,0.817519870680204
Chicot,Arkansas,0,0.060781207213550834,0.4876078174473195,0.8172036584463765
Lowndes,Mississippi,0.00015120934696961292,0.16996244572233307,0.4279929577464789,0.8006311290614061
Bristol,Rhode Island,0,0.34534287837890704,0.47602408343188896,0.7262110127297348
Pointe Coupee,Louisiana,0,0.24818096467550757,0.4876078174473195,0.7547370726257243
Cowlitz,Washington,0.0004949709396241719,0.27001916832922584,0.4876078174473195,0.7472926810946101
Story,Iowa,0.00027280414989708837,0.2985760669717952,0.4876078174473195,0.7378477704769961
Summers,West Virginia,0,0.13494112584594922,0.4876078174473195,0.7924836855689105
Botetourt,Virginia,0,0.449370183468294,0.4876078174473195,0.6876739996947956
McDonough,Illinois,0.0002103595627367245,0.15691624613699487,0.4876078174473195,0.7850885256176496
Hamblen,Tennessee,0.00019188765750123915,0.19178108985643313,0.4876078174473195,0.7734730683462487
Colleton,South Carolina,0.0005789569078217383,0.12955247819113563,0.4876078174473195,0.7940869158179077
Stanislaus,California,0.0002456693058789963,0.2866545397645034,0.35830578325257006,0.7849313358923492
Bosque,Texas,0,0.24210773383405704,0.4876078174473195,0.7567614829062078
Daviess,Kentucky,0,0.2658040918515041,0.4133261105092092,0.7736232658797623
Laurel,Kentucky,0.002003886556810334,0.1621875366740993,0.4876078174473195,0.7827335864405903
Travis,Texas,0.6516565791894822,0.3720122833783202,0.4876078174473195,0.496241106661626
Pitt,North Carolina,0.0014471091991558975,0.2027539803622423,0.4876078174473195,0.7693970309970941
Merrimack,New Hampshire,0.00019964160796026622,0.44367836325939836,0.4876078174473195,0.6895047258951073
Ventura,California,0.00024261541737024512,0.5531236552830262,0.36033621081326667,0.6954325061621123
Ferry,Washington,0,0.17197707624300748,0.4876078174473195,0.780138368769891
Lebanon,Pennsylvania,0.00024732060257710576,0.34064859367053946,0.4876078174473195,0.7238320894265213
Letcher,Kentucky,0.0020999326854732533,0.10967022649923718,0.4876078174473195,0.8002073411226567
Cleveland,Arkansas,0.00025195148302012296,0.3423209325978954,0.453886280646844,0.7345136117574136
Fisher,Texas,0,0.21651410241364472,0.4876078174473195,0.7652926933796785
Johnston,Oklahoma,0,0.2907033603254704,0.41814620115056544,0.7637168128413214
Lorain,Ohio,0.0004649811668005397,0.31128975472362397,0.48467834031214313,0.7345223079324774
Levy,Florida,0,0.14045691037828112,0.48467834031214313,0.791621583103192
Boyle,Kentucky,0.006492785145605384,0.2101376990181121,0.48467834031214313,0.7662303918413798
Kenai Peninsula,Alaska,0.00019816211684215134,0.4088624183390056,0.48467834031214313,0.7020870264106698
Mayes,Oklahoma,0,0.22263623205414074,0.48467834031214313,0.7642284758779053
Bradford,Pennsylvania,0.0007168615676485575,0.1982650706098658,0.34834640755927965,0.8175572200877353
Berrien,Michigan,0.00017442768823783107,0.12001721237726401,0.4485553024026511,0.810417685843949
Ingham,Michigan,0.000570684711782534,0.2477702147635254,0.48467834031214313,0.755660253404183
Walker,Alabama,0.00006956719321231151,0.17242694519422602,0.3202736053784945,0.8357432940780224
Baltimore County,Maryland,0,0.4547588311231076,0.48467834031214313,0.6868542761882497
Carson City,Nevada,0.0001699632156900794,0.31266870085670695,0.48467834031214313,0.7341609985384867
Allegany,New York,0.00010681970805449985,0.1888178226342761,0.47602408343188896,0.7783504247419268
Andrew,Missouri,0,0.3359347494425537,0.48467834031214313,0.726462303415101
Kitsap,Washington,0.00022224017436162438,0.414925869420647,0.48467834031214313,0.7000578500309493
Ashtabula,Ohio,0.00035246865146614014,0.20077846888080428,0.48467834031214313,0.7713969073851955
Yankton,South Dakota,0.0027623413105765443,0.3187419316981575,0.48467834031214313,0.7312724622263742
Graves,Kentucky,0.0018153025209648864,0.18002581856589603,0.48467834031214313,0.777826846200332
Gila,Arizona,0.00017803948086706045,0.1952822438680906,0.48467834031214313,0.7732871254462997
Simpson,Kentucky,0,0.17971286625200486,0.4279929577464789,0.7974313920005054
Preble,Ohio,0,0.277930994014787,0.48467834031214313,0.74579688855769
Tunica,Mississippi,0,0.11207604741227556,0.48467834031214313,0.8010818707585271
Dale,Alabama,0.00002923689941197598,0.2435453585259946,0.48467834031214313,0.7572490214208167
Wilbarger,Texas,0,0.21194695458279544,0.48467834031214313,0.7677915683683538
Etowah,Alabama,0.0001311310178447694,0.17629973007862926,0.48467834031214313,0.7796302661971276
Caddo,Louisiana,0,0.1885635488792395,0.4062210634046493,0.8017384625720371
Crockett,Tennessee,0,0.2981750968196221,0.4304987631884497,0.7571087133306428
Bartholomew,Indiana,0.0005657424482007752,0.3342624105151977,0.48467834031214313,0.7268311689081528
Appomattox,Virginia,0,0.2951629307984196,0.48467834031214313,0.7400529096298125
Cape Girardeau,Missouri,0.004106785536210271,0.2594570277353988,0.481771397616468,0.7515549297039743
Arapahoe,Colorado,0.00017716726029040378,0.3976939326370144,0.481771397616468,0.7067858341620757
Petersburg City,Virginia,0.004011960100122428,0.14120017212377264,0.481771397616468,0.7910054900532123
Starke,Indiana,0.00011146387331789384,0.19696436255525565,0.481771397616468,0.7737175919849861
Payne,Oklahoma,0.00016974458315777328,0.16455423854790127,0.481771397616468,0.7845015397508244
Rains,Texas,0,0.23952587724445487,0.481771397616468,0.7595675750463591
Broomfield,Colorado,0.0002856517998637405,0.5673434260454563,0.481771397616468,0.6501998415127372
Clackamas,Oregon,0.0009877931502814436,0.43388882369049014,0.481771397616468,0.6944506618475867
Caribou,Idaho,0,0.32859992958572937,0.481771397616468,0.7298762242659342
Skagit,Washington,0.0004296247281562057,0.35147478777921215,0.481771397616468,0.7221080632920545
Racine,Wisconsin,0.0006650084384599746,0.3335289285295153,0.481771397616468,0.7280115551385189
Addison,Vermont,0,0.36751359386613464,0.481771397616468,0.7169050028391324
Bryan,Oklahoma,0.00016435060150606282,0.4373606384227203,0.4279929577464789,0.7114940177430982
Waseca,Minnesota,0,0.3292942925321754,0.481771397616468,0.7296447699504522
Talladega,Alabama,0.00004176101142554725,0.15112662833000823,0.481771397616468,0.7890200710140327
Tama,Iowa,0,0.3098619097914955,0.481771397616468,0.7361222308640121
Pettis,Missouri,0.002091644796697612,0.18184485389038846,0.481771397616468,0.7780973678988153
Refugio,Texas,0,0.24021046043109182,0.481771397616468,0.7593393806508134
Craighead,Arkansas,0.001786025747046812,0.20935531823338419,0.481771397616468,0.769029086134367
Tuscola,Michigan,0,0.22545280287916128,0.481771397616468,0.7642585998347903
Houghton,Michigan,0.00010051407561889113,0.15103861049172632,0.481771397616468,0.789029825938729
Alachua,Florida,0.0012998151343376282,0.2167488166490631,0.481771397616468,0.7667266568667105
Cole,Missouri,0.0032123826474384433,0.3319739467198686,0.481771397616468,0.727680757672075
Glascock,Georgia,0,0.1738254508469272,0.481771397616468,0.7814677171788683
Callahan,Texas,0,0.24367249540351288,0.481771397616468,0.7581853689933397
Kenton,Kentucky,0.002844051643273641,0.33528928529515317,0.481771397616468,0.7266984218150351
Upson,Georgia,0.0015918007223622822,0.15005085475100732,0.481771397616468,0.7888619823033874
Seneca,Ohio,0.000019388980039024392,0.27023432304502604,0.47318320569806677,0.7521876940922894
Breathitt,Kentucky,0.0024594740057018814,0.039696045065133204,0.481771397616468,0.8253576944375657
Conway,Arkansas,0,0.149033759730861,0.481771397616468,0.789731614217557
Poinsett,Arkansas,0,0.11836443296952627,0.481771397616468,0.7999547231380019
Cross,Arkansas,0,0.17700387278488441,0.481771397616468,0.7804082431995492
Shannon,Missouri,0,0.10900520283221844,0.481771397616468,0.8030744665171046
Hillsborough,New Hampshire,0.0002377549888024524,0.28957868794742403,0.46203249459302637,0.7493836874902491
Bracken,Kentucky,0,0.1878691859327935,0.47888673034374835,0.7777480279078194
Craven,North Carolina,0.0024046789856954705,0.26556937761608573,0.47888673034374835,0.7510464043514902
Fleming,Kentucky,0.001760393864004977,0.1223350154520205,0.47888673034374835,0.7990059534467421
Burnet,Texas,0.0006540346071826723,0.27509486367014824,0.47888673034374835,0.7484547904596403
Tippah,Mississippi,0,0.14327348120330163,0.47888673034374835,0.79261326281765
McDowell,North Carolina,0.0005735970035653726,0.022160935727418535,0.47318320569806677,0.8346940871903165
Ulster,New York,0.000027133822050507004,0.3775378476704612,0.47888673034374835,0.71451609605458
Washoe,Nevada,0.00030201198908246803,0.32326018072996127,0.47888673034374835,0.7325170256457361
Collingsworth,Texas,0,0.2111450142784493,0.47888673034374835,0.7699894184592675
Elbert,Georgia,0.00007560297694555767,0.6076360364589446,0.42058179465485496,0.6572355219697517
LaPorte,Indiana,0.0007921715746704952,0.26945194226029806,0.47888673034374835,0.7502897186070944
Dakota,Minnesota,0,0.2648652349098306,0.4133261105092092,0.7739362181936534
Bollinger,Missouri,0,0.17339514141532683,0.47888673034374835,0.7825727094136417
Georgetown,South Carolina,0.00046165042253793354,0.19701326135430114,0.47888673034374835,0.7745461192931375
Muscatine,Iowa,0.00020659323702677004,0.30746586863826625,0.47888673034374835,0.7378136025936528
Hampton City,Virginia,0.0008116663657512374,0.3004244415757149,0.47888673034374835,0.7399590539049286
Jay,Indiana,0,0.19803035637444744,0.47888673034374835,0.7743609710939348
Isle of Wight,Virginia,0,0.4298791221687595,0.47888673034374835,0.6970780491624974
Gaston,North Carolina,0.001240620831581328,0.21545788835426202,0.47888673034374835,0.7681382534901361
St. Johns,Florida,0.00036873669224147425,0.4390134178304581,0.47888673034374835,0.6939103717111841
Dickens,Texas,0,0.18009427688455973,0.47888673034374835,0.7803396642572307
Costilla,Colorado,0,0.08957282009153855,0.47888673034374835,0.8105134831882377
Kosciusko,Indiana,0.00046832741066756234,0.30193052458631614,0.47888673034374835,0.7395714725530893
Licking,Ohio,0.00042547722707435114,0.34354340257403276,0.47888673034374835,0.7257147966183815
Ocean,New Jersey,0.00029535466282261575,0.4024371161444275,0.47888673034374835,0.7061269329496671
DeSoto,Louisiana,0.0003018295797912065,0.14647146266087704,0.32934416313833925,0.8412941815403309
Jersey,Illinois,0.00017122834404545534,0.33219888119547786,0.47888673034374835,0.7295810533722428
Sanilac,Michigan,0,0.20040683800805853,0.47888673034374835,0.7735688105493977
Swain,North Carolina,0,0.1575323710049681,0.47888673034374835,0.7878602995504278
Nowata,Oklahoma,0,0.19015764972812269,0.47888673034374835,0.7769852066427096
Hale,Alabama,0.00022767467458793063,0.20737980675194617,0.35830578325257006,0.8113622451069653
Cowley,Kansas,0.00033734456075055726,0.21409850174079725,0.47888673034374835,0.7688924744515679
Harvey,Kansas,0.0005280226423498442,0.2963365019755115,0.47888673034374835,0.7414162483461302
Chariton,Missouri,0,0.1897175605367132,0.47888673034374835,0.7771319030398461
Hampden,Massachusetts,0.00018365367461040867,0.28466924852325626,0.47888673034374835,0.7454201224861283
Portsmouth City,Virginia,0.001062551741723335,0.25603411180221414,0.47888673034374835,0.754672202037438
Gosper,Nebraska,0,0.25336423737433006,0.47888673034374835,0.7559163440939739
Barry,Michigan,0,0.18311622266557134,0.4675657719904332,0.7831060017813318
Chouteau,Montana,0,0.1964166960059461,0.47602408343188896,0.7758530735207216
Newport News City,Virginia,0.002251617723143423,0.30357352423424483,0.47602408343188896,0.7393835915369076
St. Joseph,Indiana,0.00001790411092270496,0.23534991980596956,0.4433021486583736,0.7737766758082447
Winneshiek,Iowa,0,0.32406212103430737,0.47602408343188896,0.7333045985112678
Berkeley,West Virginia,0.0001918014974986845,0.31726518796698355,0.4230346618719409,0.7531694495545256
Pemiscot,Missouri,0.003775582667714898,0.08706920158040919,0.47602408343188896,0.8110437107733289
Clinch,Georgia,0,0.10130853186245746,0.47602408343188896,0.8075557949018846
Juneau,Wisconsin,0,0.6014943472988303,0.4703638497652582,0.6427139343119705
Harmon,Oklahoma,0,0.06554395024058209,0.47602408343188896,0.8194773221091763
Hill,Texas,0.0002423687772459506,0.23217149786801236,0.46478873239436613,0.7675991336534586
Wheatland,Montana,0,0.11619332629190628,0.47602408343188896,0.8025941967587349
Blanco,Texas,0,0.2885126941282322,0.47602408343188896,0.7451544074799596
Yalobusha,Mississippi,0,0.1265892109689786,0.47602408343188896,0.7991289018663775
Wabaunsee,Kansas,0,0.33943590345421115,0.47602408343188896,0.7281800043713
Currituck,North Carolina,0,0.3635430113836404,0.47602408343188896,0.7201443017281568
Stanly,North Carolina,0.0005740710292007467,0.22035754801862067,0.47602408343188896,0.7676814325067632
Moultrie,Illinois,0,0.26049368227516334,0.47602408343188896,0.7544940780976492
Huntington,Indiana,0,0.25585807612565037,0.47602408343188896,0.7560392801474869
Bossier,Louisiana,0,0.32529437077025386,0.47602408343188896,0.7328938485992857
Wexford,Michigan,0.0001346525790995098,0.20516958103508978,0.47602408343188896,0.7728905609846406
Tillman,Oklahoma,0,0.16007510855533388,0.47602408343188896,0.787966936004259
Skagway,Alaska,0,0.50542776669405,0.47602408343188896,0.6728493832913537
Sumner,Kansas,0.00012188836806349899,0.3474064076986269,0.4565814964134248,0.7319634025066282
Boundary,Idaho,0,0.1664221726714392,0.47602408343188896,0.7858512479655573
Dewey,Oklahoma,0,0.10487814419277862,0.33869729279101396,0.8521415210054024
Los Angeles,California,0.3109583925064904,0.35131831162226657,0.36859062873975884,0.6563775557104947
Conecuh,Alabama,0,0.045691037828110945,0.47602408343188896,0.82609495958
Sussex,Delaware,0,0.192162500488988,0.33305077377847325,0.8249289085775129
Calcasieu,Louisiana,0.00036440056012000796,0.22995149239134688,0.47602408343188896,0.7645533412055481
Spencer,Indiana,0,0.4422700778468881,0.43302259600770093,0.7082357753818036
Greenville,South Carolina,0.0008290567249102152,0.28396510581700113,0.47318320569806677,0.7473408772533405
Santa Barbara,California,0.00027768996618805954,0.41850526151077727,0.37706370674377393,0.7347177805930869
Milam,Texas,0,0.17021671947736963,0.47318320569806677,0.7855333582748545
Wolfe,Kentucky,0,0.02531001838594844,0.47318320569806677,0.833835591971995
Okmulgee,Oklahoma,0,0.18747799554042952,0.47318320569806677,0.7797795995871679
Kingfisher,Oklahoma,0,0.3391620701795564,0.47318320569806677,0.7292182413741256
Alexander,North Carolina,0,0.06832140202636623,0.4304987631884497,0.8337266115950613
Cotton,Oklahoma,0,0.2575108555333881,0.47318320569806677,0.7564353129228484
New Haven,Connecticut,0.00024779429741016195,0.4108477095802527,0.47318320569806677,0.7052404301414235
Wasco,Oregon,0.0046807786788125695,0.23255290850056723,0.47318320569806677,0.7631943690408511
Norfolk,Massachusetts,0.0000625336221373321,0.6349998044048039,0.47318320569806677,0.6305848187583307
Big Horn,Wyoming,0,0.19539960098579978,0.24949430626311056,0.8517020309170299
Hidalgo,New Mexico,0.0008026842550583061,0.1384813988968431,0.2681391378574477,0.8641922596635503
Grays Harbor,Washington,0,0.21925243516019247,0.47318320569806677,0.7691881197139135
Newberry,South Carolina,0.0005192675062486176,0.21253374017134138,0.47318320569806677,0.7712545955414477
Stanton,Nebraska,0,0.2581465399209795,0.4157276995305164,0.775375253516168
Teton,Montana,0.0009893007682339246,0.47032820873919334,0.4157276995305164,0.7043182636540188
Salem,New Jersey,0.000465592257247192,0.38856941673512496,0.47318320569806677,0.7125939284365204
Muskegon,Michigan,0.00015859721418675108,0.20530649767241715,0.47318320569806677,0.7737838998051098
Dunn,North Dakota,0,0.28270351680162736,0.453886280646844,0.7544700675171762
Alger,Michigan,0,0.17212377264014395,0.47318320569806677,0.7848976738872631
Augusta,Virginia,0.0007538954402394829,0.3133532840433439,0.47318320569806677,0.7375698716061165
Morehouse,Louisiana,0.0004087770842236273,0.08409615459844307,0.47318320569806677,0.8141039542064222
Hillsdale,Michigan,0.00006315839572366507,0.21293471032351446,0.47318320569806677,0.7712729751942317
Yates,New York,0,0.28702617063724917,0.47318320569806677,0.7465968745548948
Bremer,Iowa,0,0.40321949692915543,0.47318320569806677,0.707865765790926
Tippecanoe,Indiana,0.0004429982589030398,0.2372569729687439,0.47318320569806677,0.7630389410247621
Carson,Texas,0,0.440480381801823,0.4703638497652582,0.6963852561443062
Blue Earth,Minnesota,0.0008452401636439196,0.29289402652270863,0.4703638497652582,0.7452989611827965
DeKalb,Indiana,0.00004123295574305547,0.23575088995814264,0.3012519561815336,0.8209853069681936
Lenawee,Michigan,0,0.27168172749677266,0.4703638497652582,0.7526514742459897
Chesterfield,South Carolina,0.0013382276622256812,0.5095450455736807,0.4230346618719409,0.6886940216307176
Muskogee,Oklahoma,0.0004083006008048944,0.18108203262527872,0.4703638497652582,0.7827152723362194
Loving,Texas,0,0.47690020733090793,0.4703638497652582,0.6842453143012779
Strafford,New Hampshire,0.00022337793765116824,0.3798360912255995,0.4703638497652582,0.7165255603571636
Duval,Florida,0,0.1383347024997066,0.37921716344579104,0.8274827113515008
Pender,North Carolina,0,0.23997574619567344,0.4703638497652582,0.7632201346796894
Itawamba,Mississippi,0,0.15732699604897704,0.4703638497652582,0.7907697180619216
Prentiss,Mississippi,0.0005682059869014379,0.12241325353049329,0.4703638497652582,0.8022182302391156
Catawba,North Carolina,0.0011700250964680793,0.2380980323123264,0.4703638497652582,0.7634560309419824
Providence,Rhode Island,0.0007084080977757377,0.2866545397645034,0.4703638497652582,0.7474244007908208
Laurens,South Carolina,0.00010677055604033767,0.1448089034933302,0.4459191043698085,0.8030550738602736
Poquoson City,Virginia,0,0.6054258107420881,0.4703638497652582,0.6414034464975513
East Baton Rouge,Louisiana,0.0002638507188492206,0.278918749755506,0.4703638497652582,0.7501511832534622
Toombs,Georgia,0.00044960563941331353,0.10956264914133709,0.4703638497652582,0.8065412984846638
Lehigh,Pennsylvania,0.0007501223185984535,0.34167546845049485,0.4703638497652582,0.7290701864885496
La Salle,Louisiana,0,0.06620897390760083,0.2565107626893436,0.8924267544676852
Dougherty,Georgia,0.0008120828881597005,0.11427649336932284,0.4703638497652582,0.804849191325753
Woodbury,Iowa,0.0005712469342136287,0.25300238626139343,0.4703638497652582,0.7586875056797115
Hudson,New Jersey,0.0002627475320460325,0.37609044321871454,0.4703638497652582,0.7177609864946604
Rowan,North Carolina,0.0010477368390917534,0.1491413370887611,0.4230346618719409,0.8089254214000687
Amelia,Virginia,0,0.32174431795955094,0.4703638497652582,0.7359639440917303
Natchitoches,Louisiana,0.0001909071873685554,0.13659390525368698,0.4703638497652582,0.7976171125978955
St. Croix,Wisconsin,0,0.4737315651527598,0.4703638497652582,0.6853015283606607
Nassau,Florida,0.001206610168829313,0.7599264562062356,0.37279929577464793,0.6220225459500957
Gem,Idaho,0,0.23907600829323633,0.4703638497652582,0.7635200473138352
Medina,Ohio,0,0.3456167116535618,0.37279929577464793,0.7605279975239301
Casey,Kentucky,0,0.09728905058091773,0.4675657719904332,0.811715059142883
Haralson,Georgia,0,0.19566365450064546,0.4675657719904332,0.7789235245029738
Appling,Georgia,0.0002501289628061686,0.16429996479286468,0.4675657719904332,0.7892947114179654
Muhlenberg,Kentucky,0.0016171626580272912,0.1771994679810664,0.4675657719904332,0.784539199123491
Tom Green,Texas,0.0006102459653912398,0.2401811211516645,0.4675657719904332,0.763880953630837
Dixie,Florida,0,0.13686773852834175,0.4675657719904332,0.7985221631604084
Yuma,Colorado,0,0.2113308297148222,0.41814620115056544,0.7901743230448708
Archer,Texas,0,0.35662872119860733,0.4675657719904332,0.7252685022703198
Philadelphia,Pennsylvania,0.6348415011161546,0.16827054727535892,0.4675657719904332,0.5764407265393512
Ada,Idaho,0.0006048000075897842,0.34448225951570627,0.4675657719904332,0.7291157228287569
St. Lucie,Florida,0.00037971500599773365,0.22911043304776435,0.4675657719904332,0.7676480266519349
Dubois,Indiana,0.0016015290704385278,0.3402769627977937,0.4675657719904332,0.7301852453804449
Albemarle,Virginia,0.0005523042969424075,0.4668759535265814,0.4675657719904332,0.6883353233953478
Preston,West Virginia,0,0.24866995266596253,0.4675657719904332,0.761254758447868
Fredericksburg City,Virginia,0.004644132749426359,0.26458162187536677,0.4675657719904332,0.7544028244615912
Oktibbeha,Mississippi,0.00016303537217952148,0.10758713765989908,0.4675657719904332,0.8082280183258294
Rhea,Tennessee,0.00005627518282170459,0.16385987560145523,0.4675657719904332,0.7895060257417633
Latimer,Oklahoma,0,0.20521847983413527,0.4675657719904332,0.7757385827251438
Livingston,Kentucky,0,0.36013965497007394,0.4230346618719409,0.7389418943859951
Atoka,Oklahoma,0,0.16651019050972107,0.4675657719904332,0.7886413458332819
Gloucester,Virginia,0.000034639271763421715,0.5333685404686461,0.43302259600770093,0.6778580747506298
Columbus,North Carolina,0.0006015814360293624,0.15427571098853812,0.4675657719904332,0.7925189785283331
Churchill,Nevada,0,0.2918671517427532,0.46478873239436613,0.7477813719542936
Moffat,Colorado,0,0.3251281148534992,0.46478873239436613,0.7366943842507117
Chester,South Carolina,0,0.21406916246136995,0.4062210634046493,0.7932365913779936
Newaygo,Michigan,0.00013675826876852657,0.22087587528850292,0.46478873239436613,0.7713995446827875
Powell,Kentucky,0,0.20357548018620664,0.39926201041867637,0.7990541697983723
Cooke,Texas,0.00030612198217123694,0.29418495481750967,0.46478873239436613,0.746906730268651
Mahnomen,Minnesota,0,0.1984900050854751,0.46478873239436613,0.7789070875067196
Meagher,Montana,0,0.177952509486367,0.46478873239436613,0.785752919373089
King William,Virginia,0,0.4174392676915855,0.46478873239436613,0.7059239999713494
St. Francois,Missouri,0.0014930856037860896,0.16872041622657746,0.46478873239436613,0.7883325885917568
Barnwell,South Carolina,0,0.1490924382897156,0.46478873239436613,0.795372943105306
Caswell,North Carolina,0,0.14991393811367992,0.46478873239436613,0.7950991098306514
Stearns,Minnesota,0.0005102973065044728,0.33803739780151,0.46478873239436613,0.7322211908325398
Seminole,Georgia,0,0.3734792473496851,0.40388538125303547,0.7408784571324265
Menifee,Kentucky,0,0.08921096897860188,0.46478873239436613,0.8153334328756773
Tompkins,New York,0.00003091855908877203,0.3071529163243751,0.46478873239436613,0.7426758109073901
Mobile,Alabama,0.00009276562569225746,0.2253452255212612,0.46478873239436613,0.7699244254862267
Garvin,Oklahoma,0,0.17856863435434026,0.46478873239436613,0.7855475444170978
Crisp,Georgia,0.0010409686625215864,0.1491804561279975,0.46478873239436613,0.794996614271705
Sweetwater,Wyoming,0.0014017895643686354,0.5040390408011579,0.46478873239436613,0.6765901457467025
Jennings,Indiana,0,0.2361029613112702,0.46478873239436613,0.7663694354314545
Conejos,Colorado,0,0.14219770762430076,0.46478873239436613,0.7976711866604443
McDuffie,Georgia,0,0.17115557641904314,0.46478873239436613,0.7880185637288636
Cochise,Arizona,0.00010869826743438549,0.2520146305206744,0.46478873239436613,0.7610293129391751
Wake,North Carolina,0.0006544122701698533,0.45006454641474003,0.46203249459302637,0.6957495155740212
Gallia,Ohio,0.0008486417347975516,0.18816257872706646,0.46203249459302637,0.7829854283150366
Sutter,California,0,0.29751985291241245,0.38356729002779216,0.7729709523532652
Ray,Missouri,0,0.3199155028752494,0.46203249459302637,0.7393506675105748
Edgecombe,North Carolina,0.0009299348425438099,0.13666236357235068,0.46203249459302637,0.8001250689973597
Schenectady,New York,0.00004595366478397382,0.3528048351132496,0.46203249459302637,0.7283722388763134
Meriwether,Georgia,0,0.16964949340844188,0.46203249459302637,0.7894393373328439
Washington Parish,Louisiana,0,0.11532292766889646,0.46203249459302637,0.8075481925793591
Kenosha,Wisconsin,0.0006359502258725591,0.34174392676915855,0.46203249459302637,0.7318625428039809
Leslie,Kentucky,0,0.09102022454328522,0.46203249459302637,0.8156490936212295
Huntingdon,Pennsylvania,0.0002818084639942979,0.23664084810077066,0.46203249459302637,0.7670149496140696
Collier,Florida,0.0003439620638494302,0.350672847474866,0.46203249459302637,0.7289835652894194
Briscoe,Texas,0,0.1590580135351876,0.46203249459302637,0.7929698306239287
Palo Pinto,Texas,0.0006727800042475858,0.21206431170050463,0.46203249459302637,0.7750768045674071
Wise,Virginia,0.00018653785704818117,0.35225716856394007,0.39926201041867637,0.7494314277201117
Creek,Oklahoma,0,0.225325666001643,0.46203249459302637,0.7708806131351102
Dent,Missouri,0,0.15965457888354262,0.46203249459302637,0.7927709755078104
Spartanburg,South Carolina,0.0003784326495621793,0.2242792317020694,0.46203249459302637,0.7711032803517807
Comal,Texas,0.00025225873744017305,0.4484313265266205,0.46203249459302637,0.6964279733809711
Buena Vista,Iowa,0.00043448537387084544,0.2637112232523569,0.46203249459302637,0.7579405989269153
Magoffin,Kentucky,0,0.06739232484450182,0.46203249459302637,0.8235250601874906
Lyman,South Dakota,0,0.27001916832922584,0.46203249459302637,0.7559827790259159
Allegan,Michigan,0,0.31368579587685325,0.46203249459302637,0.74142723651004
Somervell,Texas,0,0.34505926534444314,0.46203249459302637,0.7309694133541769
Grady,Oklahoma,0.00017657633465003274,0.10351875757931385,0.45121095577152953,0.8150312367715022
Juniata,Pennsylvania,0,0.25600477252278686,0.46203249459302637,0.7606542442947289
Ware,Georgia,0.0009349688368656706,0.1426475765755193,0.45929682573050234,0.7990402096190375
Callaway,Missouri,0,0.2736181199389743,0.45929682573050234,0.7556950181101745
Cooper,Missouri,0,0.2543324335954309,0.45929682573050234,0.762123580224689
Goochland,Virginia,0,0.5964675507569535,0.45929682573050234,0.6480785411708481
El Paso,Colorado,0.0003304462184164309,0.19726753510933773,0.3444503498981309,0.819317222924705
Cobb,Georgia,0.0002604337459356705,0.42966396745295937,0.45929682573050234,0.7035929243568675
Early,Georgia,0,0.08671713022728161,0.45929682573050234,0.817995348014072
McNairy,Tennessee,0,0.13169424558932832,0.45929682573050234,0.8030029762267231
Dickson,Tennessee,0.00007231934723071278,0.23796111567499903,0.45929682573050234,0.7675565797490893
Sequoyah,Oklahoma,0,0.15408989555216523,0.45929682573050234,0.7955377595724441
Berks,Pennsylvania,0.00031820098722172704,0.3440910691233423,0.45929682573050234,0.7320979680529778
Lynchburg City,Virginia,0.002968059278433518,0.17752220005476665,0.45929682573050234,0.7867376383120992
St. Helena,Louisiana,0,0.1286722998083167,0.45929682573050234,0.8040102914870603
Pondera,Montana,0,0.2082208660955287,0.45929682573050234,0.7774941027246564
St. Lawrence,New York,0.00003526009882076144,0.23139889684309353,0.45929682573050234,0.7697563391091945
Warrick,Indiana,0.0010345614176769519,0.41431952431248287,0.45929682573050234,0.7084496961797793
Winkler,Texas,0,0.28367171302272814,0.45929682573050234,0.7523438204155898
